University_uni,Faculty,Department,City,Type,Founded_Year_clean,University_clean,Stream,College Type,University_stream,Minimum Absolute Score,Minimum Percentage (%),Stream_Type
ain shams university,Faculty of Dar El-Ulum,Islamic Studies,Cairo,Public,1950,ain shams university,Literary,Law (),Ain Shams University,270.0,71.1,Literary
ain shams university,Faculty of Dar El-Ulum,Arabic Language,Cairo,Public,1950,ain shams university,Science-Math,Medicine (Medicine),Ain Shams University,397.0,96.8,Science
ain shams university,Faculty of Dar El-Ulum,Arabic Language,Cairo,Public,1950,ain shams university,Science-Science,Medicine (Medicine),Ain Shams University,395.0,96.3,Science
ain shams university,Faculty of Dar El-Ulum,Arabic Language,Cairo,Public,1950,ain shams university,Literary,Law (),Ain Shams University,270.0,71.1,Literary
ain shams university,Faculty of Dar El-Ulum,Quran Sciences,Cairo,Public,1950,ain shams university,Science-Math,Medicine (Medicine),Ain Shams University,397.0,96.8,Science
ain shams university,Faculty of Dar El-Ulum,Quran Sciences,Cairo,Public,1950,ain shams university,Science-Science,Medicine (Medicine),Ain Shams University,395.0,96.3,Science
ain shams university,Faculty of Dar El-Ulum,Quran Sciences,Cairo,Public,1950,ain shams university,Literary,Law (),Ain Shams University,270.0,71.1,Literary
ain shams university,Faculty of Dar El-Ulum,Theology,Cairo,Public,1950,ain shams university,Science-Math,Medicine (Medicine),Ain Shams University,397.0,96.8,Science
ain shams university,Faculty of Dar El-Ulum,Theology,Cairo,Public,1950,ain shams university,Science-Science,Medicine (Medicine),Ain Shams University,395.0,96.3,Science
ain shams university,Faculty of Dar El-Ulum,Theology,Cairo,Public,1950,ain shams university,Literary,Law (),Ain Shams University,270.0,71.1,Literary
ain shams university,Faculty of Kindergarten,Early Childhood Education,Cairo,Public,1950,ain shams university,Science-Math,Medicine (Medicine),Ain Shams University,397.0,96.8,Science
ain shams university,Faculty of Kindergarten,Early Childhood Education,Cairo,Public,1950,ain shams university,Science-Science,Medicine (Medicine),Ain Shams University,395.0,96.3,Science
ain shams university,Faculty of Kindergarten,Early Childhood Education,Cairo,Public,1950,ain shams university,Literary,Law (),Ain Shams University,270.0,71.1,Literary
ain shams university,Faculty of Kindergarten,Child Psychology,Cairo,Public,1950,ain shams university,Science-Math,Medicine (Medicine),Ain Shams University,397.0,96.8,Science
ain shams university,Faculty of Kindergarten,Child Psychology,Cairo,Public,1950,ain shams university,Science-Science,Medicine (Medicine),Ain Shams University,395.0,96.3,Science
ain shams university,Faculty of Kindergarten,Child Psychology,Cairo,Public,1950,ain shams university,Literary,Law (),Ain Shams University,270.0,71.1,Literary
ain shams university,Faculty of Kindergarten,Curriculum Development,Cairo,Public,1950,ain shams university,Science-Math,Medicine (Medicine),Ain Shams University,397.0,96.8,Science
ain shams university,Faculty of Kindergarten,Curriculum Development,Cairo,Public,1950,ain shams university,Science-Science,Medicine (Medicine),Ain Shams University,395.0,96.3,Science
ain shams university,Faculty of Kindergarten,Curriculum Development,Cairo,Public,1950,ain shams university,Literary,Law (),Ain Shams University,270.0,71.1,Literary
alexandria university,Faculty of Medicine,Internal Medicine,Alexandria,Public,1938,alexandria university,Science-Math,Medicine (Medicine),Alexandria University,396.0,96.6,Science
alexandria university,Faculty of Medicine,Internal Medicine,Alexandria,Public,1938,alexandria university,Science-Science,Dentistry (Dentistry),Alexandria University,388.0,94.6,Science
alexandria university,Faculty of Medicine,Internal Medicine,Alexandria,Public,1938,alexandria university,Literary,Law (),Alexandria University,268.0,70.5,Literary
alexandria university,Faculty of Medicine,Surgery,Alexandria,Public,1938,alexandria university,Science-Math,Medicine (Medicine),Alexandria University,396.0,96.6,Science
alexandria university,Faculty of Medicine,Surgery,Alexandria,Public,1938,alexandria university,Science-Science,Dentistry (Dentistry),Alexandria University,388.0,94.6,Science
alexandria university,Faculty of Medicine,Surgery,Alexandria,Public,1938,alexandria university,Literary,Law (),Alexandria University,268.0,70.5,Literary
alexandria university,Faculty of Medicine,Pediatrics,Alexandria,Public,1938,alexandria university,Science-Math,Medicine (Medicine),Alexandria University,396.0,96.6,Science
alexandria university,Faculty of Medicine,Pediatrics,Alexandria,Public,1938,alexandria university,Science-Science,Dentistry (Dentistry),Alexandria University,388.0,94.6,Science
alexandria university,Faculty of Medicine,Pediatrics,Alexandria,Public,1938,alexandria university,Literary,Law (),Alexandria University,268.0,70.5,Literary
alexandria university,Faculty of Medicine,Obstetrics & Gynecology,Alexandria,Public,1938,alexandria university,Science-Math,Medicine (Medicine),Alexandria University,396.0,96.6,Science
alexandria university,Faculty of Medicine,Obstetrics & Gynecology,Alexandria,Public,1938,alexandria university,Science-Science,Dentistry (Dentistry),Alexandria University,388.0,94.6,Science
alexandria university,Faculty of Medicine,Obstetrics & Gynecology,Alexandria,Public,1938,alexandria university,Literary,Law (),Alexandria University,268.0,70.5,Literary
alexandria university,Faculty of Medicine,Pharmacology,Alexandria,Public,1938,alexandria university,Science-Math,Medicine (Medicine),Alexandria University,396.0,96.6,Science
alexandria university,Faculty of Medicine,Pharmacology,Alexandria,Public,1938,alexandria university,Science-Science,Dentistry (Dentistry),Alexandria University,388.0,94.6,Science
alexandria university,Faculty of Medicine,Pharmacology,Alexandria,Public,1938,alexandria university,Literary,Law (),Alexandria University,268.0,70.5,Literary
alexandria university,Faculty of Medicine,Anatomy,Alexandria,Public,1938,alexandria university,Science-Math,Medicine (Medicine),Alexandria University,396.0,96.6,Science
alexandria university,Faculty of Medicine,Anatomy,Alexandria,Public,1938,alexandria university,Science-Science,Dentistry (Dentistry),Alexandria University,388.0,94.6,Science
alexandria university,Faculty of Medicine,Anatomy,Alexandria,Public,1938,alexandria university,Literary,Law (),Alexandria University,268.0,70.5,Literary
alexandria university,Faculty of Engineering,Civil Engineering,Alexandria,Public,1938,alexandria university,Science-Math,Medicine (Medicine),Alexandria University,396.0,96.6,Science
alexandria university,Faculty of Engineering,Civil Engineering,Alexandria,Public,1938,alexandria university,Science-Science,Dentistry (Dentistry),Alexandria University,388.0,94.6,Science
alexandria university,Faculty of Engineering,Civil Engineering,Alexandria,Public,1938,alexandria university,Literary,Law (),Alexandria University,268.0,70.5,Literary
alexandria university,Faculty of Engineering,Mechanical Engineering,Alexandria,Public,1938,alexandria university,Science-Math,Medicine (Medicine),Alexandria University,396.0,96.6,Science
alexandria university,Faculty of Engineering,Mechanical Engineering,Alexandria,Public,1938,alexandria university,Science-Science,Dentistry (Dentistry),Alexandria University,388.0,94.6,Science
alexandria university,Faculty of Engineering,Mechanical Engineering,Alexandria,Public,1938,alexandria university,Literary,Law (),Alexandria University,268.0,70.5,Literary
alexandria university,Faculty of Engineering,Electrical Engineering,Alexandria,Public,1938,alexandria university,Science-Math,Medicine (Medicine),Alexandria University,396.0,96.6,Science
alexandria university,Faculty of Engineering,Electrical Engineering,Alexandria,Public,1938,alexandria university,Science-Science,Dentistry (Dentistry),Alexandria University,388.0,94.6,Science
alexandria university,Faculty of Engineering,Electrical Engineering,Alexandria,Public,1938,alexandria university,Literary,Law (),Alexandria University,268.0,70.5,Literary
alexandria university,Faculty of Engineering,Architecture,Alexandria,Public,1938,alexandria university,Science-Math,Medicine (Medicine),Alexandria University,396.0,96.6,Science
alexandria university,Faculty of Engineering,Architecture,Alexandria,Public,1938,alexandria university,Science-Science,Dentistry (Dentistry),Alexandria University,388.0,94.6,Science
alexandria university,Faculty of Engineering,Architecture,Alexandria,Public,1938,alexandria university,Literary,Law (),Alexandria University,268.0,70.5,Literary
alexandria university,Faculty of Engineering,Computer Engineering,Alexandria,Public,1938,alexandria university,Science-Math,Medicine (Medicine),Alexandria University,396.0,96.6,Science
alexandria university,Faculty of Engineering,Computer Engineering,Alexandria,Public,1938,alexandria university,Science-Science,Dentistry (Dentistry),Alexandria University,388.0,94.6,Science
alexandria university,Faculty of Engineering,Computer Engineering,Alexandria,Public,1938,alexandria university,Literary,Law (),Alexandria University,268.0,70.5,Literary
alexandria university,Faculty of Science,Mathematics,Alexandria,Public,1938,alexandria university,Science-Math,Medicine (Medicine),Alexandria University,396.0,96.6,Science
alexandria university,Faculty of Science,Mathematics,Alexandria,Public,1938,alexandria university,Science-Science,Dentistry (Dentistry),Alexandria University,388.0,94.6,Science
alexandria university,Faculty of Science,Mathematics,Alexandria,Public,1938,alexandria university,Literary,Law (),Alexandria University,268.0,70.5,Literary
alexandria university,Faculty of Science,Physics,Alexandria,Public,1938,alexandria university,Science-Math,Medicine (Medicine),Alexandria University,396.0,96.6,Science
alexandria university,Faculty of Science,Physics,Alexandria,Public,1938,alexandria university,Science-Science,Dentistry (Dentistry),Alexandria University,388.0,94.6,Science
alexandria university,Faculty of Science,Physics,Alexandria,Public,1938,alexandria university,Literary,Law (),Alexandria University,268.0,70.5,Literary
alexandria university,Faculty of Science,Chemistry,Alexandria,Public,1938,alexandria university,Science-Math,Medicine (Medicine),Alexandria University,396.0,96.6,Science
alexandria university,Faculty of Science,Chemistry,Alexandria,Public,1938,alexandria university,Science-Science,Dentistry (Dentistry),Alexandria University,388.0,94.6,Science
alexandria university,Faculty of Science,Chemistry,Alexandria,Public,1938,alexandria university,Literary,Law (),Alexandria University,268.0,70.5,Literary
alexandria university,Faculty of Science,Geology,Alexandria,Public,1938,alexandria university,Science-Math,Medicine (Medicine),Alexandria University,396.0,96.6,Science
alexandria university,Faculty of Science,Geology,Alexandria,Public,1938,alexandria university,Science-Science,Dentistry (Dentistry),Alexandria University,388.0,94.6,Science
alexandria university,Faculty of Science,Geology,Alexandria,Public,1938,alexandria university,Literary,Law (),Alexandria University,268.0,70.5,Literary
alexandria university,Faculty of Science,Botany,Alexandria,Public,1938,alexandria university,Science-Math,Medicine (Medicine),Alexandria University,396.0,96.6,Science
alexandria university,Faculty of Science,Botany,Alexandria,Public,1938,alexandria university,Science-Science,Dentistry (Dentistry),Alexandria University,388.0,94.6,Science
alexandria university,Faculty of Science,Botany,Alexandria,Public,1938,alexandria university,Literary,Law (),Alexandria University,268.0,70.5,Literary
alexandria university,Faculty of Science,Zoology,Alexandria,Public,1938,alexandria university,Science-Math,Medicine (Medicine),Alexandria University,396.0,96.6,Science
alexandria university,Faculty of Science,Zoology,Alexandria,Public,1938,alexandria university,Science-Science,Dentistry (Dentistry),Alexandria University,388.0,94.6,Science
alexandria university,Faculty of Science,Zoology,Alexandria,Public,1938,alexandria university,Literary,Law (),Alexandria University,268.0,70.5,Literary
alexandria university,Faculty of Agriculture,Agronomy,Alexandria,Public,1938,alexandria university,Science-Math,Medicine (Medicine),Alexandria University,396.0,96.6,Science
alexandria university,Faculty of Agriculture,Agronomy,Alexandria,Public,1938,alexandria university,Science-Science,Dentistry (Dentistry),Alexandria University,388.0,94.6,Science
alexandria university,Faculty of Agriculture,Agronomy,Alexandria,Public,1938,alexandria university,Literary,Law (),Alexandria University,268.0,70.5,Literary
alexandria university,Faculty of Agriculture,Horticulture,Alexandria,Public,1938,alexandria university,Science-Math,Medicine (Medicine),Alexandria University,396.0,96.6,Science
alexandria university,Faculty of Agriculture,Horticulture,Alexandria,Public,1938,alexandria university,Science-Science,Dentistry (Dentistry),Alexandria University,388.0,94.6,Science
alexandria university,Faculty of Agriculture,Horticulture,Alexandria,Public,1938,alexandria university,Literary,Law (),Alexandria University,268.0,70.5,Literary
alexandria university,Faculty of Agriculture,Animal Production,Alexandria,Public,1938,alexandria university,Science-Math,Medicine (Medicine),Alexandria University,396.0,96.6,Science
alexandria university,Faculty of Agriculture,Animal Production,Alexandria,Public,1938,alexandria university,Science-Science,Dentistry (Dentistry),Alexandria University,388.0,94.6,Science
alexandria university,Faculty of Agriculture,Animal Production,Alexandria,Public,1938,alexandria university,Literary,Law (),Alexandria University,268.0,70.5,Literary
alexandria university,Faculty of Agriculture,Soil Science,Alexandria,Public,1938,alexandria university,Science-Math,Medicine (Medicine),Alexandria University,396.0,96.6,Science
